V1,SnellDwarfMiceControl.M-SnellDwarfMice.M_logFC,SnellDwarfMiceControl.M-SnellDwarfMice.M_logCPM,SnellDwarfMiceControl.M-SnellDwarfMice.M_LR,SnellDwarfMiceControl.M-SnellDwarfMice.M_PValue,SnellDwarfMiceControl.M-SnellDwarfMice.M_FDR
Golm2,-2.12413849384858,0.912727333268933,24.2612726795889,8.4113356189434e-07,2.0718584160929e-05
Ces4a,8.80984871851862,-0.111396036442141,38.0657049484469,6.84019113810112e-10,3.59695051097647e-08
Gstp1,1.88571713088206,9.67259782712952,32.1160120869613,1.4523536103583e-08,5.39937786399715e-07
Serpina6,-2.02399158528044,8.96305747810088,26.794618151534,2.26266604069114e-07,6.588520824497e-06
Dmkn,-9.56802584959252,-0.299057637312878,11.8005119180448,0.0005921443667975,0.0057579196153444
Irx1,8.4942466579864,1.43781873942536,61.7896584951618,3.8217623148528005e-15,4.1003149238414e-13
Mkx,2.27716149937955,1.33730145803099,18.5383843999522,1.66516873958739e-05,0.0002825837311151
Blnk,3.36492679692576,0.338120056997744,16.5431858652154,4.75545626324219e-05,0.000694253185609
Dnai1,3.61843676660673,0.180111235265684,10.7667663182407,0.001033388975061,0.0089671836252215
Nuggc,6.77940068027516,0.88233662983088,48.5520111036285,3.21644309817111e-12,2.32660902114766e-10
Obscn,-7.15940936266455,0.133535884791323,11.8124063216298,0.0005883733919017,0.0057317105685204
Krt5,-6.49602724317304,0.220936988410722,5.6725057130676,0.0172328237795194,0.0770866915929981
Orm2,-2.20324378152466,4.41118238242554,12.5411425417488,0.0003980888157434,0.0041458291911889
Gdpd1,2.17786824333734,-0.27568221496561,13.7495792188534,0.0002088676028573,0.0024055889764253
Tnnt3,-12.392990922286,2.50443839030844,9.93661552794889,0.0016202317303564,0.0128924959887898
Rufy4,-4.56894644758566,0.923526261575792,4.95501118666056,0.0260151565796491,0.103297320371566
Myl1,-9.12994326915889,-0.513776623784984,6.90694669237315,0.0085861489603712,0.0461372024472253
Ces2c,4.44302877269777,4.54811587974979,58.3862427508258,2.1539192378765902e-14,2.12546623066019e-12
Ugt2b38,1.96191089221419,5.83709097452066,90.7898843910691,1.5976807080478801e-21,3.49604488575189e-19
Zfp13,-2.47403264001948,0.0995592962771114,37.486663336884,9.204018625415401e-10,4.65618486537629e-08
Obp2a,11.9253602662879,5.23179783569363,36.5577773219451,1.4820745375022502e-09,7.15783793248064e-08
Trim54,-6.48170639895065,-2.34011140504583,3.98119385532743,0.0460109411301982,0.152631439076022
Ces3b,9.0942488393321,8.2909379835288,433.105828579136,3.4269700587398097e-96,5.4783543359014595e-92
2700097O09Rik,-1.5584742211527,1.79120030139584,30.7324565186442,2.9616943423852e-08,1.0451577429883e-06
Erbb4,2.91277726867038,0.533901775036645,14.6257454919945,0.0001311111030608,0.0016361764976826
Cyp2c67,2.94830460468347,7.7630288295262,121.255057041265,3.360302605452e-28,1.24925110350595e-25
Msln,-2.6927315387702,0.227097622655394,12.2971227209299,0.0004536571154483,0.0046339697428478
Calml3,-8.05488916167941,-1.47017351861605,5.57389555258288,0.018230159210432,0.0799306980630736
Serpina11,2.02169704355839,6.08063099948999,14.9846285857303,0.0001083905051207,0.001385076430744
Plppr1,-4.19971788563429,-0.95347833508987,14.5477393478876,0.0001366525163084,0.0016868935333646
Ly6m,-4.75495740365383,-2.73516383434372,4.20820872679333,0.0402287972480737,0.139319227211375
Sema3e,5.03199936696195,-0.393101188131714,27.8510300774933,1.31024293980737e-07,4.02025789553947e-06
Aox1,2.19476917966871,6.21559811865671,33.5790754445658,6.842486203963421e-09,2.748341318004e-07
Jazf1,-2.20794952928794,-0.860080049363019,10.8167408773633,0.0010058639837109,0.0087867440675429
Slc22a28,2.76390695778367,4.79519204194284,124.57226038131,6.31375615904822e-29,2.52329264896362e-26
Cnfn,-8.31024455244764,-1.23400144507513,5.70251757521392,0.0169405968173255,0.0760708934611701
Mapk15,1.89072323005976,3.87846699393067,30.1792770882989,3.93895833905991e-08,1.34835520360196e-06
Cyp4a32,-3.20344559699234,7.6028436902788,44.7521861665582,2.2361713372097596e-11,1.48329605795167e-09
Prr36,-1.83788402262054,-0.448681917208367,13.8789481452375,0.0001949701635262,0.0022783574810896
Ifi27,1.76865062060874,6.52747917551127,23.1604227320646,1.49033218356528e-06,3.41596578074996e-05
Paqr9,4.47431262599831,8.67111498296622,142.393600574281,7.97662461356237e-33,3.86407033552752e-30
Chi3l1,-7.54678578002096,-0.126515717061256,41.4536343647696,1.20699956541317e-10,7.253795132592081e-09
Plcxd1,-2.0680613830445,0.163825157994745,20.9251364527813,4.77586372664702e-06,9.59603122457025e-05
Cdpf1,-1.87167529259554,1.54200001321972,21.7677837187694,3.0772415509171e-06,6.50698193557681e-05
Aox3,2.439940476908,8.05031388226117,30.5864168951382,3.19321496171192e-08,1.11629845587245e-06
Pde6h,1.78322277590948,-1.11021933696585,9.33811646756662,0.0022443608412148,0.0166582435452358
Cyp4a12a,1.80516795512257,7.92483274098774,9.78620466540426,0.0017582599916584,0.0137647131374399
Cyp4a10,-4.50324275432502,10.3342138332652,38.0389735357629,6.93455033319648e-10,3.62040891469408e-08
Mup21,3.26985806065968,7.11177398230675,34.6838960146521,3.87826576116462e-09,1.67110394765438e-07
Mup3,5.72870681224844,11.582721348148,153.96368442247,2.35865963393188e-35,1.30019078993224e-32
2510046G10Rik,-1.60985825584645,-0.649444656768183,11.4072192370591,0.0007315925473808,0.0067995572455993
Anks6,-2.37173035449982,-0.332299610834985,14.5672456936312,0.0001352450910469,0.0016746925061787
Serpina3c,6.7470892464411,6.07410548015359,13.7023704146557,0.0002141839779889,0.0024562016299361
Rdh11,1.82059779057692,5.49254299270439,32.6576457877029,1.09906226953771e-08,4.21333559732131e-07
Gm16551,5.85362100443458,2.27635939500526,85.4826529135225,2.3374320496734802e-20,4.6707735932600195e-18
Fxyd6,-3.29913194577242,-0.493684857681883,9.18688318047624,0.0024375561121363,0.0177444316979107
Nck2,-1.63402604950766,1.03491008499863,30.5833887314051,3.19820275734757e-08,1.11629845587245e-06
Unc93a,-1.89687748566702,-0.651148286274708,7.41954757150263,0.0064519036715846,0.0372347047270584
Slc22a7,4.19038037762193,5.71782090895516,65.1343274844993,6.996266162308839e-16,8.16367232632621e-14
Nipal1,-2.10382098194933,3.19605296494157,6.80900127477028,0.0090699479591712,0.0479079623025511
Capn6,-2.66906062565241,-0.587020759654652,16.4607314125316,4.96682291411285e-05,0.0007179554683822
Slc22a27,-4.32962302704347,3.6486927953905,67.3254033876941,2.30196086863561e-16,2.9205671782546704e-14
Xkr9,1.71073739924541,2.95107398052747,37.3707841104651,9.76743981482074e-10,4.92562438106386e-08
Lgals1,-2.76646662906158,3.28164759533132,32.8690095670586,9.858234315557792e-09,3.82509062544919e-07
Il2rb,-1.9461679278093,0.810553607262642,14.8756013180057,0.0001148387578529,0.0014581512176627
Gm7079,-1.8541691522106,-0.789577324945241,13.7824240193525,0.0002052474310492,0.0023707264687523
Gm4841,-2.02811972225917,-0.919555332302152,6.58526848943428,0.0102826106120539,0.052685196552658
Myoz1,-8.24259743915361,-1.06325024475404,9.59447343429416,0.0019516388420393,0.0149349150564583
Flnc,-5.77899882787364,0.219624250617141,12.0797190689825,0.000509732777071,0.005105631688131
Sort1,3.12725691468604,3.62143327701388,50.4442964640558,1.22595581374543e-12,9.158004503988059e-11
Selenbp2,4.37017938863244,8.25749072829517,24.9325121135561,5.93726537844297e-07,1.50952949095135e-05
Lce3f,-8.18815794730826,-2.02492752788538,5.19243431387508,0.022685418714358,0.0934585489390864
Lce1a2,-7.28145013516745,-2.24388157122969,4.51901495747179,0.0335201253359756,0.12255359075374
Sprr2a2,-6.80647639161173,-2.59438101283433,7.28170596895998,0.0069660348976772,0.039437235312116
Adgrv1,2.96166005628882,0.989583649334085,23.3313570009361,1.36358755958401e-06,3.15460357851085e-05
Ube2u,4.37243799113362,-0.697135140165945,6.72110886185231,0.0095278370656794,0.0498240115577206
Cacng7,2.26646117560186,-0.509046939690965,8.64406438582813,0.0032812859960419,0.0222100345587963
Ces3a,5.77357558245639,10.3208580704186,250.735867683571,1.79479484822135e-56,2.86915904436666e-53
Fcho1,-2.09677424039327,-1.33376315061245,5.76367706203501,0.0163607979725729,0.0741757562080402
Prok1,10.6222662899122,1.34255308203662,50.5494272171168,1.16201098048899e-12,8.762220534951429e-11
Rgma,-3.77248078254578,-0.600754812879437,18.4981263891613,1.70071406256961e-05,0.0002876996296744
Slc6a21,-2.79781711062979,-0.413849140175534,23.8333444567346,1.05046878528975e-06,2.52523218069804e-05
Mn1,3.714314103091,4.30864579416996,78.0026197328068,1.0290398695909299e-18,1.76884208121297e-16
Tmem200b,-2.14262373880511,1.33250692054221,25.7636481874918,3.85888492446084e-07,1.0563036712745e-05
Sult2a6,-11.171401243354,3.9756845354573,56.1827594686933,6.603806981639121e-14,5.89767924069737e-12
Sult2a2,-14.6980387517542,6.36020804363444,285.723908606653,4.24914389226226e-64,1.1321135710284101e-60
Arhgef10,1.53094762076458,3.54388281549272,10.2509834497265,0.0013661175163723,0.0112570900086231
3425401B19Rik,-7.31890479596596,-2.14040713655469,5.13550944629031,0.023441206554912,0.0956190681262626
Snx29,2.50626185646786,0.544594115097014,35.669492785812,2.33796729462803e-09,1.07090960378005e-07
Nalf2,5.7645900594136,0.0136220260147402,6.49213087717504,0.0108353022242362,0.0549011541542441
Gspt2,-3.18964991061163,0.472189594266333,17.9036963350269,2.32369361752382e-05,0.000378349767166
Gm94,-7.09991254332627,-2.89298329433129,4.23913022200347,0.0395023994526107,0.137698507991591
Ccnf,1.96660220483418,3.18617208692211,15.6014970906477,7.81926552386235e-05,0.0010416564888705
Zfp9,1.99779590144269,0.348442022605289,14.4290992794525,0.000145536015047,0.0017800602421896
Gm10419,5.72024473893107,-1.96370471315416,17.3390027251588,3.12702551565387e-05,0.0004883632620073
Serpina1e,4.94636311395286,11.1395121973541,26.3164158646833,2.89814817930522e-07,8.15386778714939e-06
Bhlhb9,-4.22060962390854,1.19619816589511,52.8271203461931,3.6423698302968e-13,2.8968618958768496e-11
Gm15401,7.30723173757506,0.594003447115138,34.1919491025223,4.9935114182561e-09,2.07340970213616e-07
Serpinb3c,-7.92985775236999,-1.51019807298044,5.15558894287397,0.02317167603587,0.0948606703186642
Sh3d21,-1.72752043427573,0.682601239976771,23.3988664973208,1.31656091983765e-06,3.05465063345786e-05
Btbd19,-1.8104315042581,0.305288410575986,14.0001810070484,0.0001827930351523,0.0021549661921736
Mup14,10.6844272560245,11.3391505858301,235.576182654498,3.62519939635908e-53,3.62202734688727e-50
Mup11,10.8127239678496,11.4655713643474,275.717046085433,6.44097034728699e-62,1.28706689964662e-58
Mup-ps12,8.19926201008771,2.17771296577469,44.0317867673266,3.23086218511906e-11,2.0995350768826503e-09
Mup-ps2,4.86394423499133,1.81973855331105,31.436220537567,2.06100068924097e-08,7.43728149395174e-07
Mup7,10.6838274434057,12.4813289079589,180.371130025052,4.02149958087289e-41,3.38356275262284e-38
Ces1h,-5.90963810628469,-3.04428784307546,4.36009362989017,0.0367902831515285,0.131087543807196
Gsta5,-2.04603464301067,2.56466040548084,16.0048366657735,6.31808683693522e-05,0.0008758065927892
Gsta1,-1.6469820696107,4.40914955618558,15.1334163676618,0.0001001743518632,0.0012935276162245
Krtdap,-9.17638576995893,0.102130949105037,7.462719906574,0.0062989761874708,0.0366431707907237
Cox7a1,-1.99350617072558,0.580939163239718,9.16453241733979,0.002467506733389,0.017913516185267
Cib3,4.92612870048518,-0.635280011407057,13.9746773676235,0.0001852894400579,0.0021795709998279
Cyp2a4,-4.17632525911209,8.54001093747207,25.7998484837325,3.78718199406732e-07,1.04023868311272e-05
Gm6166,2.56983093297663,2.76653569499033,7.29650545220554,0.0069088855052713,0.0391789441955546
Gm10680,2.22583205878453,4.06374801853623,13.9959485040925,0.0001832049735641,0.002158227492555
Sult2a3,-10.9176700950064,4.04813809419021,42.0576798305327,8.86204653065317e-11,5.46983304397767e-09
Sult2a4,-8.93546865094332,-1.25828106061946,34.9126363717077,3.44835588128588e-09,1.50754654133365e-07
Lce3e,-7.21152766498987,-2.59497380765007,4.31719464071682,0.0377290743225384,0.133291082285689
Zfp1003,1.88245935411892,4.63670632102166,14.5526823553839,0.0001362944786756,0.0016863804459051
Ripor3,-1.7658537930001,1.20204526377113,20.7544832906657,5.22092069544935e-06,0.0001032941067295
Rdh16f2,-2.31959259722503,7.23083773390459,21.5424359719741,3.46084996482846e-06,7.22260411719945e-05
Gm10804,-6.02493436655416,0.306789542256696,34.618769446131,4.01020905938475e-09,1.72331188234744e-07
Slc22a29,-4.04036828644246,1.90273939515589,41.5752955295964,1.1341744651656e-10,6.8418539623159806e-09
Klhl41,-2.85150670895905,-0.894842850087704,5.26154761211335,0.0218016240121078,0.0909205230140309
Urad,2.61971795560237,4.54498010591872,56.7201332360975,5.0246467076258905e-14,4.61632196943147e-12
Cyp3a41a,-5.08490357986652,8.53647417761758,23.7635381357486,1.08926494212673e-06,2.59508038224111e-05
Cyp3a41b,-2.13760247400081,8.37717974250518,6.85529408963845,0.0088379008463539,0.046968977037837
Ly6a,3.45442555419571,3.64074039956261,16.5210466875154,4.81130410569115e-05,0.0007011258653926
Dio3,-4.13533615223273,-1.49377026333936,13.8026930741403,0.0002030449749139,0.0023520847601262
Trbc1,-1.71902260845921,-1.15905295145221,4.93124916507077,0.0263752450784365,0.104133037249663
Trbc2,-1.82322542051524,-0.714459782976471,9.51459548335626,0.0020384403508866,0.0154658317272298
Ighg2b,-2.27716641905879,0.0200460489038776,9.87268711039447,0.0016775033552341,0.0132296835899225
Ighm,1.65215352015582,4.33975890607882,7.03139068669864,0.0080093130949119,0.043870561454262
Rps12l1,-1.53488520898609,-0.653262337365619,5.8964322708302,0.0151715863349608,0.0703197967963711
Gm10941,-5.17711469189004,-2.07439018814799,24.3065772265546,8.21580480374675e-07,2.02681875914654e-05
Perm1,-4.15251740095005,-1.40904436696462,7.48186318595999,0.006232354719626,0.0363084630276757
1700045H11Rik,2.5340425980159,-0.820478625273204,4.63385040296934,0.0313471388296633,0.117165153455926
Cyp4a12b,2.62078408180839,5.50533515274377,20.5910485209839,5.68613656050868e-06,0.0001111229572815
Gvin2,1.5439088298683,1.91787027359151,8.42413237652247,0.0037027328880043,0.0245304135713378
1810010H24Rik,-2.36775376143564,1.73527313334101,58.7046023081119,1.8321244656554102e-14,1.84203406968349e-12
Aoc2,-1.77712261846426,0.255033057481848,15.2262018479288,9.53709618656212e-05,0.001241452105084
Sprr2a1,-5.17212131827425,-2.47759834640753,4.25549699573608,0.0391234986440784,0.13676541642778
Mup20,4.17951523342264,9.5774323921205,35.5555323319801,2.4788203497203203e-09,1.12895789488972e-07
Mup19,10.8813216528547,11.5225470565613,242.136340792738,1.34553901128693e-54,1.79248221953608e-51
Mup18,10.8942561658142,11.1913154166899,240.483742194988,3.08481105652674e-54,3.52241353925975e-51
Mup16,10.9390575305335,10.4666827395071,241.208541548536,2.1438392878072402e-54,2.63626268114511e-51
Mup10,10.7068540626386,11.9897222292334,301.911392255762,1.2628381952109401e-67,4.03754627772842e-64
Mup1,10.7979306224975,12.0829139680547,172.400393716993,2.2126744557515e-39,1.4738255770684798e-36
Mup-ps4,8.14915278306374,2.67100756319764,31.7575345655332,1.74670328091468e-08,6.41903417211541e-07
Mup9,11.2562465594179,12.4444432736986,153.694001032492,2.70148258477621e-35,1.43953002000775e-32
Mup8,10.6515959293038,10.8432835800872,243.573152063576,6.54067151643546e-55,9.5053795328852e-52
Mup2,10.6001240492564,11.4649778135915,238.322056235537,9.132241845500631e-54,9.73253454281154e-51
Sult2a1,-12.8319123708635,7.08993232114583,79.1822778216633,5.663584905784291e-19,1.00597853670964e-16
Sult2a5,-14.1161955655355,4.43690971629951,141.268738091091,1.4053311433602201e-32,6.60753636992837e-30
Tgtp1,-1.55334114495081,1.81869109022983,6.90311718247413,0.0086045593030524,0.0461740466661957
Serpina3m,1.62692948000492,9.58151047186734,14.8502568086828,0.0001163922213355,0.0014731956059141
Slc8a3,-2.44972894843683,-0.403646186463444,17.8677100756413,2.36805133872139e-05,0.0003839317312454
C7,1.50407060026461,-0.912957123942024,3.99752130560067,0.0455672293091364,0.151726250309489
Gm7609,1.51680485262206,0.154948353885874,8.51554711053298,0.0035212504314815,0.023585394284461
Nat8f5,3.17374934307855,1.22543988824996,17.1633814447261,3.42984651411756e-05,0.0005261950707743
Nat8f6,2.6463619408401,-0.358755301915881,6.60407613962052,0.0101745579945393,0.0522991910291657
Tmem182,-7.47290860768977,-2.00578935510225,5.03860896397186,0.0247883872151695,0.0997938975333557
Gm11175,-1.98455773111799,1.90795057648476,11.2509856166689,0.0007958074706162,0.0072695875572974
Spaca6,-1.91200498852545,0.534144111683243,14.2531475625662,0.0001597933457788,0.0019177600792951
Gm14387,1.78353611022713,-0.306088496006101,8.48618621475393,0.0035785317495799,0.0238757965562541
Mup-ps17,11.594818570827,5.10328605257108,172.951758470158,1.67689021536271e-39,1.1655116079473199e-36
Gm13775,7.89031801987611,1.99044665235992,33.624181311413,6.6856407918353e-09,2.69210714605237e-07
Gm15285,-1.60705720946826,0.386593337250329,10.885598086109,0.0009691488054606,0.0085265893253134
Gm15264,1.75499069531534,-1.20196902600824,4.09242166249835,0.0430758827790243,0.146357292689794
Mup-ps14,10.0892489564252,1.51140156259006,52.6230268570263,4.04123134149857e-13,3.19817446659387e-11
Glns-ps1,1.5730524588786,2.97319164330735,5.70501005113019,0.0169165585181985,0.0760301231746723
Mup-ps10,4.75575050976729,2.1139206207167,23.8200562361412,1.05774563779498e-06,2.53890717204062e-05
Gm12250,1.51847952133806,0.754551369647779,4.49621239100935,0.03397001739004,0.123697122992894
Sult2a-ps1,-6.9409137207146,-1.19088268858366,22.7126474047109,1.88125578543375e-06,4.22384199240786e-05
Mup-ps19,4.7372428756887,7.36855098053236,19.6158200596082,9.46819710166105e-06,0.0001723902037211
Gm11843,-4.27082129529638,0.439633222676172,56.8057870391433,4.81048668395883e-14,4.4633637696852295e-12
Gm13410,1.57047645988581,0.738074037992641,10.9878037786927,0.0009171342809159,0.0081935396212947
Gm14405,1.55836340082387,-1.53994887811379,4.2175569638558,0.0400077246803978,0.138824286247198
Mup-ps1,5.99519443658418,-1.16763766238163,29.595665151535,5.32238346960687e-08,1.76156567588272e-06
Mup-ps15,8.77687579931304,0.597184704277625,38.524354807039,5.40746600950033e-10,2.96040245300932e-08
Gm15502,-3.15916019160838,-0.745443169143733,17.1536976775239,3.44737664665593e-05,0.0005278712938069
Mup-ps20,4.45530673732012,-2.64947459871486,12.2172093958907,0.0004735070290718,0.0048090745659101
Gm11342,2.41309652515599,-0.831267982810293,13.6191086674497,0.000223894957479,0.0025420346521731
Gm11967,1.50947205817586,-0.121192733231312,7.14830504988343,0.0075034866369965,0.0416495615899397
Gm15611,2.18765765180493,0.943259489064896,6.52250129953342,0.0106518090294399,0.0541947228340632
Gm15962,3.842321410624,1.8820855417756,57.4184432181388,3.5228830924295203e-14,3.3127534773869597e-12
Rapgef4os2,1.53723979198271,1.35709783555679,9.90305155695235,0.0016500493523945,0.013071203640921
BC021767,2.34808963719347,-0.536972194068655,11.8663880167255,0.0005715615595457,0.005595213160379
Gm12265,6.40728315479664,1.03595651736972,76.8074316665168,1.88467056033927e-18,3.04326702803875e-16
B430219N15Rik,6.50949411935805,-0.636406078392259,41.8067330690716,1.00755856721191e-10,6.1476455173471506e-09
BB218582,2.68220311155267,-1.86467009139334,5.51828140916426,0.0188187378707444,0.0818209407211939
Gm15663,-2.86368070457898,-0.258540422148859,33.2917686862832,7.93176624256289e-09,3.14633288222358e-07
Gm15337,3.55336590235199,-0.690451403771653,33.761400029872,6.23028710535386e-09,2.5342842154246e-07
Gm11695,-3.58877497728687,-0.189913293180303,12.1101034446651,0.0005014935327046,0.0050579656869503
Tdg-ps2,2.27307978868172,2.34382294663382,42.0660853536793,8.824035552809029e-11,5.46748187392268e-09
Tsix,4.10565471909327,-0.560106027893842,5.19484714261267,0.0226539473264879,0.0933847349049088
Atcayos,-6.14971232141566,-3.12285450244071,4.25991457507077,0.0390218836771963,0.136499744521589
Gm15638,-1.90584804746431,1.94066371755286,12.7393649014243,0.0003580392520682,0.0037729831796722
Ttc39aos1,-3.80044900976128,0.538373013995165,11.5927426311494,0.0006620969390188,0.0062665966057755
Gm12905,-2.46265099623661,-0.608947637893085,4.28978899225834,0.0383419237863979,0.134888642968608
Cd63-ps,-1.63313466286489,0.500384982970104,8.49624822830414,0.0035587954294434,0.0237911101486914
Gm2788,6.46006650485387,4.34683066738034,105.017763204467,1.21045827014939e-24,3.45542605475145e-22
Gm12473,6.17605585468664,2.18435848923659,61.1223151599063,5.3636729431126204e-15,5.60416180840512e-13
Gm11832,1.87114751098965,0.769685822546625,9.59446525222316,0.0019516475386551,0.0149349150564583
Gm12718,5.60629604698116,0.898452461400295,43.6402686448874,3.9463459782740895e-11,2.55410068051375e-09
Rapgef4os3,2.13826394867371,0.734777981323268,7.83631927783459,0.0051206766709069,0.0312558752428862
Gm13773,7.48652203844209,-0.509864733594235,84.2549889228982,4.34904616609023e-20,8.37636771218294e-18
Nbdy,-2.89661202745461,-0.950821766213419,29.6820842157923,5.09031021769511e-08,1.70594757107073e-06
Chrna1os,1.64326556602768,-0.0049431502271997,13.8749394550377,0.0001953864819884,0.0022787933775205
Gm13021,-2.3100740050871,-0.0448687174897892,14.5756520195694,0.0001346430648709,0.0016685302597107
4933421A08Rik,-2.04003958210553,-0.604073261424113,5.41803143677703,0.0199298181455218,0.085129587585075
Acss2os,2.04746091606761,-1.03632300406816,10.7489199133942,0.0010434019700344,0.0090209972379502
Chn1os3,1.84029731148561,0.185627292041086,14.8120218560988,0.0001187759124284,0.0014984357934656
Gm11827,-1.78686314888198,-1.13033171780586,6.86310835427107,0.0087993347961169,0.046810704176614
Gm13657,-1.6275595905177,-0.998981492026892,4.64834252969094,0.0310835469116334,0.116452210201399
Gm15883,2.00833815930093,4.78705430625023,52.1362589416172,5.17799254962617e-13,4.0776053644494494e-11
Gm13594,-1.56944324072551,-1.05178099399632,9.36758916085948,0.0022085580767376,0.0164596780488242
Gm6226,-1.517759765044,-1.13398512473645,6.85791344958794,0.0088249541735244,0.0469157690116266
Gm11788,-1.70934157935811,0.467895112610322,13.3142140938179,0.0002634017056445,0.0029322699626981
2810408I11Rik,2.1337959982746,-0.910813092857067,16.5326817616499,4.78187197411507e-05,0.0006974726768084
Gm13203,2.82114206383463,-1.65682326006006,7.07072912324918,0.0078353363648417,0.0431024387915896
Hectd2os,2.17370400533383,3.43198242071418,20.9293487654776,4.76537357516724e-06,9.59436548773595e-05
A230005M16Rik,5.13348143844145,-0.530030029086759,17.411939048865,3.00929822349502e-05,0.0004748928075102
Gm11773,1.81894363224233,-1.54059484244506,5.74600329107218,0.0165262137844048,0.0748196130154332
Nat8f7,4.51025339923319,1.92403992797498,19.3608473301321,1.08202855881416e-05,0.0001930503185402
Zfp966,1.54623295177293,0.438664435214235,4.63759504776456,0.0312788062733096,0.116979451102399
Mup13,10.8364286823497,10.6465060009937,283.069854377309,1.60929056435417e-63,3.67515985168082e-60
Gm15629,2.21334656469295,-0.698471723137469,7.29810592939519,0.0069027338993946,0.039157950360441
Mup-ps16,9.017985790091,0.497866754470689,27.782236461405,1.35766973585357e-07,4.15779854355463e-06
Ugt1a10,1.53162330160858,-0.20712129966952,4.72858892038956,0.0296652134843173,0.112774852339856
Gm16549,1.87204695667245,-0.0645977403587821,4.57025559478011,0.0325317113317882,0.120215427034204
Gm16116,2.80185030582251,-0.779314865081296,24.4927266108695,7.45908840289409e-07,1.86314042513539e-05
Mndal,2.0065451719464,1.46802451291783,19.4234578126536,1.04712968727292e-05,0.0001876616051653
BC035947,-3.58210689680734,-1.95932490530713,5.08968840610322,0.0240685158179882,0.0975556018930933
Gypc,-1.63554441339359,3.7923535149806,44.3200022930096,2.7885239709528e-11,1.8269403360512901e-09
Gm17041,4.43362691995407,-1.7639427463048,5.11655591430952,0.0236986063068998,0.0964320976415127
Klhl33,2.36728881082352,1.37167163690782,14.1714950819268,0.0001668795788242,0.0019854414372728
5730435O14Rik,2.31247994171865,-1.13244004466166,12.2701078655727,0.0004602716660637,0.0046895493012716
5330438I03Rik,-2.30267949949056,0.122715532368993,8.04784005712879,0.0045557939730711,0.0286502448676301
Cyp2a22,-6.71089698265085,6.76786535552764,91.4911759844302,1.12090907674562e-21,2.59693514505152e-19
Tnnc1,-1.71795762326144,0.0012245455671604,5.72091176818445,0.0167640228490542,0.0756305875783648
Gbp11,2.60818621667189,5.18721513686364,27.4734828499907,1.59263251383868e-07,4.82193624360324e-06
Serpina4-ps1,9.68753774193164,4.56845615593041,38.7160886737507,4.90152234815875e-10,2.7301650263995e-08
Zfp141,1.55412672545052,2.48358436663664,42.8962551381421,5.7721044621061696e-11,3.6471486929339603e-09
Cyp21a2-ps,1.56906618603015,0.934443299736952,4.65929352825984,0.0308858971954262,0.116034410579327
Ly6g6c,-6.29214817736328,-2.60940080396839,4.67943660866871,0.0305257581825152,0.115009373157127
Gm20659,-3.53909423989884,-0.280115575781668,29.6353291046626,5.21458051107018e-08,1.73667258437433e-06
B130034C11Rik,-2.32678183091046,-0.577191590694679,18.9463850953294,1.34443772658963e-05,0.0002348872294782
Vmn2r20,8.359456076431,-0.110433183079604,104.529310733847,1.5488515865997301e-24,4.34384937954092e-22
Slc6a16,-1.6990616484645,1.39183880451787,17.9782611491714,2.23442165209749e-05,0.0003656035264117
Sult2a7,-4.09654173007812,4.60357437610291,34.3215199633388,4.67187174200351e-09,1.96538267546495e-07
Mup-ps6,9.08479899502663,-1.59829673063867,41.3584045726988,1.26725432431108e-10,7.559077473297331e-09
A630076J17Rik,7.80223609936092,-1.39132379516744,24.0962091149154,9.16405248534875e-07,2.24343863753117e-05
Mup-ps7,5.99615031063869,-1.45062312752572,19.9070183533809,8.13013130461173e-06,0.0001506005550817
Mup12,11.0085163690991,12.0681767827511,157.311945675445,4.3750807499002894e-36,2.69000157184254e-33
Gm21286,8.43066719419309,0.347104491476177,26.9281088021682,2.1116535500226e-07,6.18258125469988e-06
E030018B13Rik,5.91053860462785,-0.714497608824158,5.97569873669693,0.0145043335524874,0.0682762886248714
Igha,-2.30340141673767,1.02711315163275,7.96443771085718,0.0047705308369894,0.0296223941632909
Hsd3b4,7.89035635617763,-1.69796440715933,23.6821750847064,1.13630128758186e-06,2.68314806252343e-05
D630033O11Rik,1.51796210104727,2.46865858483845,23.7291962964951,1.108875173446e-06,2.63611595845405e-05
Hsd3b8,8.54410032006137,-1.62963769299178,28.2133134701287,1.08654624667855e-07,3.4191984841345e-06
Mup-ps3,10.644067599913,-1.20852892722543,34.4763438874969,4.314633854923261e-09,1.83440789374477e-07
Mup-ps13,6.53274267098679,3.17578329155127,100.413273255109,1.23696361060064e-23,3.29568337984365e-21
Mup-ps11,8.89653052800432,-1.18123989392484,25.668909404071,4.0530444775613e-07,1.09261330553617e-05
Mup-ps9,9.6653126068542,-1.15237014969664,34.3993832031726,4.48865509188527e-09,1.89328866223952e-07
Mup15,10.6694361591834,11.8901601162982,177.139828141523,2.04145108697439e-40,1.63173185381863e-37
Mup17,11.1063749992619,11.6750401374813,156.881583366089,5.43282339400326e-36,3.21663388061245e-33
Cyp2d12,1.61967757384235,1.00335529019676,7.65636843025077,0.0056572264367331,0.0336820937868219
Mup-ps8,10.5403586221611,0.139182795181806,61.7734399652825,3.85337056300051e-15,4.10666545467507e-13
4930539J05Rik,-1.83116960831288,0.0638889972542425,9.84377622630497,0.001704073185868,0.0133929763762474
Pvt1,2.50763734546642,-0.348699748559415,18.6215570555026,1.59407789471565e-05,0.0002728365013375
